Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2020-133816,2020-05-10,2020-05-13,Second Class,CS-12400,TEC-PH-10001795,743.988,2,0.4,-123.998
CA-2019-140221,2019-03-05,2019-03-09,Second Class,MS-17365,OFF-BI-10002854,11.212,2,0.8,-16.818
CA-2019-140221,2019-03-05,2019-03-09,Second Class,MS-17365,FUR-FU-10000023,4.712,2,0.6,-1.8848
CA-2019-140221,2019-03-05,2019-03-09,Second Class,MS-17365,OFF-AP-10000828,180.98,5,0.8,-470.548
CA-2019-140221,2019-03-05,2019-03-09,Second Class,MS-17365,OFF-ST-10000777,60.416,2,0.2,6.0416
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0,89.997
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,OFF-PA-10003134,192.16,4,0,92.2368
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,TEC-PH-10002538,242.624,8,0.2,27.2952
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,OFF-ST-10001228,46.74,3,0,11.685
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,TEC-AC-10000397,174.95,5,0,12.2465
CA-2021-152310,2021-08-12,2021-08-19,Standard Class,DK-12895,OFF-BI-10004308,100.704,6,0.2,37.764
CA-2020-118101,2020-06-26,2020-06-26,Same Day,SN-20560,OFF-PA-10000357,368.91,9,0,180.7659
CA-2020-118101,2020-06-26,2020-06-26,Same Day,SN-20560,OFF-BI-10000773,8.02,1,0,3.7694
CA-2020-118101,2020-06-26,2020-06-26,Same Day,SN-20560,OFF-ST-10001837,171.04,4,0,44.4704
CA-2020-100307,2020-12-15,2020-12-19,Standard Class,TC-21475,OFF-PA-10002552,19.44,3,0,9.3312
CA-2019-138457,2019-09-13,2019-09-17,Standard Class,AM-10705,OFF-BI-10000014,13.092,4,0.7,-10.0372
CA-2018-131800,2018-12-30,2019-01-04,Standard Class,AJ-10960,OFF-AP-10004136,122.94,3,0,30.735
CA-2018-131800,2018-12-30,2019-01-04,Standard Class,AJ-10960,OFF-BI-10003429,35.448,7,0.2,12.8499
CA-2018-118304,2018-04-29,2018-05-04,Standard Class,KH-16360,TEC-PH-10000376,19.98,2,0,5.1948
CA-2021-121790,2021-01-30,2021-02-06,Standard Class,LP-17095,FUR-TA-10003469,69.375,1,0.5,-47.175
CA-2021-121790,2021-01-30,2021-02-06,Standard Class,LP-17095,OFF-SU-10004231,31.68,4,0.2,2.772
CA-2021-121790,2021-01-30,2021-02-06,Standard Class,LP-17095,TEC-PH-10002584,2003.168,4,0.2,250.396
CA-2021-121790,2021-01-30,2021-02-06,Standard Class,LP-17095,OFF-AR-10003602,9.344,2,0.2,3.1536
CA-2020-169670,2020-12-25,2020-12-31,Standard Class,JE-15715,FUR-CH-10002331,2563.056,8,0.1,313.2624
CA-2020-139549,2020-10-20,2020-10-25,Standard Class,MY-18295,FUR-CH-10001802,387.136,4,0.2,4.8392
CA-2019-104059,2019-06-13,2019-06-15,Second Class,FC-14245,OFF-AR-10000634,3.424,1,0.2,0.2996
CA-2021-164112,2021-06-30,2021-07-04,Standard Class,ND-18460,OFF-ST-10002615,1085.42,7,0,282.2092
CA-2019-143882,2019-06-26,2019-06-30,Standard Class,DB-13360,OFF-PA-10004040,43.056,9,0.2,15.6078
US-2020-139262,2020-02-21,2020-02-25,Standard Class,LC-16960,OFF-BI-10003727,3.762,3,0.7,-2.7588
US-2020-139262,2020-02-21,2020-02-25,Standard Class,LC-16960,OFF-BI-10002026,34.86,2,0.7,-26.726
US-2020-139262,2020-02-21,2020-02-25,Standard Class,LC-16960,OFF-ST-10001496,432.456,3,0.2,32.4342
CA-2021-146192,2021-04-22,2021-04-26,Standard Class,BD-11725,OFF-ST-10003716,675.06,3,0,87.7578
CA-2021-134810,2021-05-09,2021-05-10,First Class,MC-17605,OFF-EN-10002504,65.232,3,0.2,22.0158
CA-2021-134810,2021-05-09,2021-05-10,First Class,MC-17605,FUR-CH-10001270,207,3,0.2,25.875
CA-2019-154284,2019-12-21,2019-12-26,Second Class,SZ-20035,TEC-MA-10004241,600.53,2,0.3,137.264
CA-2019-154284,2019-12-21,2019-12-26,Second Class,SZ-20035,OFF-AR-10001468,59.904,2,0.2,14.2272
CA-2019-154284,2019-12-21,2019-12-26,Second Class,SZ-20035,TEC-AC-10003198,637.44,8,0.2,135.456
CA-2019-154284,2019-12-21,2019-12-26,Second Class,SZ-20035,FUR-FU-10003039,51.756,3,0.6,-33.6414
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,OFF-PA-10000295,31.104,6,0.2,10.8864
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,OFF-AR-10004344,47.96,5,0.2,4.1965
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,TEC-AC-10002473,158.928,7,0.2,41.7186
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,OFF-AP-10002403,211.248,6,0.2,15.8436
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,OFF-SU-10000432,5.552,2,0.2,-1.041
CA-2018-156244,2018-08-12,2018-08-16,Standard Class,DH-13675,OFF-LA-10000443,2.952,1,0.2,0.9963
CA-2019-106362,2019-12-11,2019-12-15,Standard Class,LC-16885,OFF-BI-10003166,10.332,3,0.7,-7.5768
US-2021-168802,2021-11-03,2021-11-07,Standard Class,JO-15145,OFF-BI-10002393,18.368,4,0.2,5.9696
US-2021-146906,2021-03-13,2021-03-17,Standard Class,MT-17815,TEC-PH-10001809,299.9,2,0,74.975
CA-2020-166380,2020-05-30,2020-06-03,Standard Class,EB-13750,OFF-EN-10002600,26.55,9,0,12.744
CA-2020-166380,2020-05-30,2020-06-03,Standard Class,EB-13750,TEC-AC-10000109,111.98,2,0,26.8752
US-2019-158911,2019-07-05,2019-07-11,Standard Class,RS-19765,FUR-FU-10003829,4.928,2,0.2,0.7392
US-2019-158911,2019-07-05,2019-07-11,Standard Class,RS-19765,OFF-LA-10003223,11.784,3,0.2,4.2717
US-2018-103338,2018-03-11,2018-03-15,Standard Class,RB-19435,OFF-AR-10001770,7.98,3,0,2.0748
CA-2019-109169,2019-04-20,2019-04-24,Standard Class,OT-18730,OFF-EN-10003296,180.96,2,0,81.432
US-2021-167318,2021-07-26,2021-08-01,Standard Class,GZ-14545,TEC-AC-10003870,1649.95,5,0,659.98
US-2021-167318,2021-07-26,2021-08-01,Standard Class,GZ-14545,FUR-CH-10000665,362.352,3,0.2,45.294
US-2018-120313,2018-10-31,2018-11-02,Second Class,NL-18310,TEC-PH-10003092,73.584,2,0.2,8.2782
CA-2021-135419,2021-11-03,2021-11-09,Standard Class,BG-11740,FUR-TA-10001086,486.368,4,0.2,36.4776
CA-2020-128671,2020-08-11,2020-08-16,Standard Class,MT-18070,OFF-PA-10001870,32.4,5,0,15.552
CA-2020-128671,2020-08-11,2020-08-16,Standard Class,MT-18070,OFF-BI-10003305,41.86,7,0,19.2556
CA-2020-128671,2020-08-11,2020-08-16,Standard Class,MT-18070,OFF-BI-10003007,77.56,2,0,35.6776
CA-2020-149335,2020-07-25,2020-07-25,Same Day,BC-11125,OFF-AR-10001419,37.17,9,0,11.151
CA-2018-168312,2018-03-01,2018-03-07,Standard Class,GW-14605,OFF-ST-10003692,137.352,3,0.2,8.5845
CA-2018-168312,2018-03-01,2018-03-07,Standard Class,GW-14605,FUR-TA-10001866,376.509,3,0.3,-43.0296
US-2021-105935,2021-01-26,2021-01-31,Standard Class,BD-11500,FUR-FU-10002157,62.72,4,0,24.4608
US-2021-105935,2021-01-26,2021-01-31,Standard Class,BD-11500,TEC-PH-10001459,2939.93,7,0,764.3818
CA-2018-161508,2018-07-12,2018-07-16,Standard Class,PV-18985,FUR-CH-10002126,512.358,3,0.3,-14.6388
CA-2018-161508,2018-07-12,2018-07-16,Standard Class,PV-18985,OFF-FA-10001561,3.488,2,0.2,0.5668
CA-2018-161508,2018-07-12,2018-07-16,Standard Class,PV-18985,OFF-AR-10003158,22.288,7,0.2,3.9004
CA-2018-161508,2018-07-12,2018-07-16,Standard Class,PV-18985,OFF-PA-10001804,16.032,3,0.2,5.6112
CA-2021-130904,2021-04-11,2021-04-16,Standard Class,HM-14980,OFF-AR-10000422,1.752,1,0.2,0.1533
CA-2021-130904,2021-04-11,2021-04-16,Standard Class,HM-14980,OFF-AR-10000127,20.992,8,0.2,2.3616
CA-2021-133620,2021-11-13,2021-11-18,Standard Class,EM-14065,OFF-ST-10004634,11.21,1,0,3.363
CA-2019-142937,2019-12-05,2019-12-06,First Class,SF-20065,OFF-AR-10003582,45.04,2,0.2,4.504
US-2020-149790,2020-09-26,2020-10-01,Standard Class,SC-20380,OFF-BI-10002026,15.624,2,0.8,-24.9984
CA-2020-130778,2020-11-19,2020-11-25,Standard Class,ND-18370,OFF-AP-10000595,8.74,2,0,2.2724
CA-2020-130778,2020-11-19,2020-11-25,Standard Class,ND-18370,OFF-PA-10001509,44.75,5,0,20.585
CA-2021-144456,2021-09-08,2021-09-09,First Class,FC-14245,OFF-ST-10001321,61.68,5,0.2,5.397
CA-2021-144456,2021-09-08,2021-09-09,First Class,FC-14245,TEC-PH-10001750,158.376,3,0.2,13.8579
CA-2021-103478,2021-07-21,2021-07-24,Second Class,KL-16555,OFF-BI-10001890,2.864,4,0.8,-4.5824
CA-2021-103478,2021-07-21,2021-07-24,Second Class,KL-16555,OFF-BI-10004224,94.192,7,0.8,-164.836
CA-2021-118577,2021-10-06,2021-10-11,Standard Class,XP-21865,OFF-PA-10001357,143.7,3,0,68.976
CA-2021-118577,2021-10-06,2021-10-11,Standard Class,XP-21865,OFF-PA-10004888,6.48,1,0,3.1104
CA-2021-113572,2021-11-07,2021-11-11,Standard Class,FP-14320,TEC-AC-10002370,7.88,4,0,2.5216
CA-2020-153269,2020-03-09,2020-03-12,First Class,PS-18760,OFF-ST-10004634,11.21,1,0,3.363
CA-2020-153269,2020-03-09,2020-03-12,First Class,PS-18760,FUR-CH-10002647,354.9,5,0,88.725
CA-2020-153269,2020-03-09,2020-03-12,First Class,PS-18760,OFF-PA-10001801,17.94,3,0,8.7906
CA-2020-153269,2020-03-09,2020-03-12,First Class,PS-18760,OFF-BI-10004632,51.8,4,0,23.31
CA-2021-161655,2021-05-13,2021-05-18,Second Class,CW-11905,OFF-BI-10002082,299.52,9,0,149.76
CA-2020-101469,2020-07-02,2020-07-08,Standard Class,KH-16360,OFF-AR-10003986,7.7,2,0,3.157
CA-2018-153087,2018-12-27,2019-01-03,Standard Class,TC-20980,OFF-PA-10001243,23.92,4,0,11.7208
CA-2018-153087,2018-12-27,2019-01-03,Standard Class,TC-20980,TEC-AC-10003198,498,5,0,184.26
CA-2021-135076,2021-04-13,2021-04-17,Standard Class,YS-21880,FUR-CH-10003774,436.704,6,0.2,-38.2116
CA-2018-161634,2018-11-14,2018-11-20,Standard Class,CC-12220,OFF-PA-10002262,32.4,5,0,15.552
CA-2021-141481,2021-06-11,2021-06-14,First Class,ZD-21925,OFF-AP-10004532,61.44,3,0,16.5888
CA-2020-132549,2020-11-25,2020-11-30,Standard Class,JK-15370,OFF-ST-10001325,73.36,7,0,19.8072
US-2018-155544,2018-03-21,2018-03-25,Standard Class,GM-14440,OFF-LA-10004544,59.2,5,0.2,22.2
US-2018-155544,2018-03-21,2018-03-25,Standard Class,GM-14440,FUR-FU-10001473,32.952,3,0.2,6.5904
US-2018-155544,2018-03-21,2018-03-25,Standard Class,GM-14440,FUR-CH-10000422,218.376,3,0.2,-10.9188
US-2019-115238,2019-04-30,2019-05-04,Standard Class,JW-15220,FUR-FU-10002960,31.4,5,0,13.188
US-2019-115238,2019-04-30,2019-05-04,Standard Class,JW-15220,FUR-FU-10002445,9.48,1,0,3.792
US-2019-115238,2019-04-30,2019-05-04,Standard Class,JW-15220,TEC-PH-10001300,209.5,10,0,58.66
US-2019-115238,2019-04-30,2019-05-04,Standard Class,JW-15220,FUR-FU-10001025,24.3,5,0,10.449
US-2019-115238,2019-04-30,2019-05-04,Standard Class,JW-15220,OFF-PA-10002689,6.48,1,0,3.1104
CA-2021-132199,2021-05-03,2021-05-08,Standard Class,BO-11350,FUR-FU-10004245,32.448,2,0.2,7.3008
CA-2021-132199,2021-05-03,2021-05-08,Standard Class,BO-11350,OFF-BI-10003684,26.388,4,0.7,-17.592
CA-2021-132199,2021-05-03,2021-05-08,Standard Class,BO-11350,FUR-TA-10003748,373.47,5,0.4,-112.041
CA-2021-132199,2021-05-03,2021-05-08,Standard Class,BO-11350,OFF-BI-10002133,64.2,5,0.7,-44.94
CA-2021-132199,2021-05-03,2021-05-08,Standard Class,BO-11350,OFF-FA-10002280,8,2,0.2,2.8
CA-2020-163174,2020-08-26,2020-08-30,Standard Class,XP-21865,FUR-FU-10000308,186.54,3,0,41.0388
CA-2018-110555,2018-04-11,2018-04-18,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.3824
CA-2018-110555,2018-04-11,2018-04-18,Standard Class,MM-18055,TEC-PH-10000586,105.584,2,0.2,9.2386
CA-2018-110555,2018-04-11,2018-04-18,Standard Class,MM-18055,TEC-AC-10003399,217.44,6,0,91.3248
CA-2021-147207,2021-01-02,2021-01-04,Second Class,TS-21655,OFF-AR-10001955,31.744,2,0.2,3.968
CA-2021-147207,2021-01-02,2021-01-04,Second Class,TS-21655,OFF-AP-10000027,5.432,2,0.8,-13.58
CA-2021-147207,2021-01-02,2021-01-04,Second Class,TS-21655,FUR-TA-10002958,913.43,5,0.3,-169.637
CA-2021-147207,2021-01-02,2021-01-04,Second Class,TS-21655,OFF-ST-10002615,372.144,3,0.2,27.9108
CA-2021-137631,2021-04-28,2021-05-02,Standard Class,JL-15235,TEC-PH-10002624,751.984,2,0.2,84.5982
CA-2021-157273,2021-01-30,2021-02-02,First Class,SZ-20035,TEC-PH-10002275,604.768,4,0.2,60.4768
CA-2018-109918,2018-09-07,2018-09-12,Second Class,LR-17035,OFF-SU-10004290,27.36,4,0,7.3872
CA-2018-109918,2018-09-07,2018-09-12,Second Class,LR-17035,OFF-PA-10000174,20.56,2,0,9.6632
CA-2018-109918,2018-09-07,2018-09-12,Second Class,LR-17035,OFF-BI-10004308,83.92,5,0.2,31.47
CA-2020-118745,2020-06-11,2020-06-16,Standard Class,SV-20365,FUR-TA-10003473,902.712,3,0.2,33.8517
CA-2020-163972,2020-10-17,2020-10-21,Standard Class,MG-17890,FUR-BO-10003894,120.666,2,0.15,21.294
CA-2018-165393,2018-12-27,2018-12-30,First Class,NC-18415,OFF-BI-10001658,4.984,1,0.8,-8.4728
CA-2020-113726,2020-11-24,2020-12-01,Standard Class,SC-20680,FUR-FU-10003535,82.26,3,0,33.7266
CA-2020-152940,2020-11-10,2020-11-13,First Class,RO-19780,OFF-ST-10000352,29.74,1,0,4.461
CA-2019-158701,2019-01-05,2019-01-10,Standard Class,JL-15175,OFF-AP-10004859,87.36,6,0,23.5872
CA-2019-158701,2019-01-05,2019-01-10,Standard Class,JL-15175,OFF-BI-10001294,56.16,6,0.2,17.55
CA-2021-156272,2021-03-21,2021-03-27,Standard Class,PW-19030,OFF-AP-10001242,64.384,1,0.2,8.048
CA-2019-162964,2019-11-12,2019-11-18,Standard Class,MF-18250,OFF-ST-10002344,64.784,1,0.2,-14.5764
CA-2019-162964,2019-11-12,2019-11-18,Standard Class,MF-18250,OFF-PA-10003349,15.552,3,0.2,5.6376
CA-2019-162964,2019-11-12,2019-11-18,Standard Class,MF-18250,OFF-EN-10003055,223.888,7,0.2,69.965
CA-2018-103527,2018-09-09,2018-09-14,Second Class,CC-12220,OFF-PA-10001622,10.896,3,0.2,3.405
CA-2020-134544,2020-03-17,2020-03-19,Second Class,AC-10660,TEC-PH-10003800,84.784,2,0.2,-20.1362
CA-2020-163048,2020-02-08,2020-02-15,Standard Class,MH-17440,FUR-CH-10001270,241.5,4,0.3,0
CA-2020-145135,2020-11-26,2020-11-28,First Class,CD-12790,TEC-AC-10003447,59.97,3,0,14.9925
CA-2020-145135,2020-11-26,2020-11-28,First Class,CD-12790,OFF-PA-10004285,13.36,2,0,6.4128
CA-2021-137582,2021-09-04,2021-09-08,Standard Class,CV-12805,OFF-BI-10001757,11.808,3,0.2,4.1328
CA-2019-149601,2019-05-28,2019-06-03,Standard Class,TB-21625,OFF-ST-10001558,16.24,1,0,2.436
CA-2019-149601,2019-05-28,2019-06-03,Standard Class,TB-21625,OFF-ST-10001328,77.55,5,0,21.714
CA-2018-139423,2018-11-01,2018-11-05,Standard Class,DG-13300,OFF-AP-10004708,76.12,2,0,22.0748
CA-2020-102596,2020-12-27,2020-12-30,First Class,RD-19810,OFF-FA-10000621,17.184,6,0.2,6.2292
CA-2021-153227,2021-12-04,2021-12-06,First Class,CS-12250,OFF-PA-10001838,11.76,2,0,5.7624
CA-2021-110625,2021-12-23,2021-12-30,Standard Class,JB-16045,FUR-FU-10001473,27.46,2,0,9.8856
CA-2020-142594,2020-12-01,2020-12-06,Second Class,EJ-14155,TEC-PH-10000193,137.94,3,0,35.8644
CA-2020-142594,2020-12-01,2020-12-06,Second Class,EJ-14155,FUR-FU-10002045,111.15,5,0,48.906
CA-2020-142594,2020-12-01,2020-12-06,Second Class,EJ-14155,OFF-AP-10002945,901.95,3,0,297.6435
CA-2020-142594,2020-12-01,2020-12-06,Second Class,EJ-14155,FUR-TA-10001095,366.009,3,0.3,-47.0583
CA-2018-152254,2018-06-30,2018-06-30,Same Day,BD-11620,OFF-PA-10001144,310.688,7,0.2,108.7408
US-2018-120236,2018-09-03,2018-09-04,First Class,MR-17545,OFF-BI-10004099,7.68,5,0.8,-11.52
CA-2021-120061,2021-11-02,2021-11-07,Second Class,SR-20425,FUR-CH-10001973,155.372,2,0.3,-35.5136
CA-2019-133837,2019-04-13,2019-04-18,Standard Class,TH-21100,OFF-ST-10000344,10.744,1,0.2,0.8058
CA-2019-110814,2019-12-05,2019-12-09,Second Class,BD-11635,OFF-BI-10002026,232.4,5,0.2,78.435
CA-2019-110814,2019-12-05,2019-12-09,Second Class,BD-11635,FUR-CH-10003535,164.646,3,0.1,12.8058
CA-2019-110814,2019-12-05,2019-12-09,Second Class,BD-11635,OFF-PA-10004156,22.68,2,0,11.1132
CA-2020-154067,2020-02-01,2020-02-07,Standard Class,SM-20950,OFF-PA-10002254,105.52,4,0,48.5392
CA-2021-140480,2021-07-08,2021-07-12,Standard Class,HE-14800,FUR-FU-10003247,83.92,4,0,5.8744
CA-2021-140480,2021-07-08,2021-07-12,Standard Class,HE-14800,TEC-AC-10002473,141.9,5,0,58.179
CA-2021-140480,2021-07-08,2021-07-12,Standard Class,HE-14800,FUR-FU-10001057,39.98,2,0,9.1954
CA-2021-140480,2021-07-08,2021-07-12,Standard Class,HE-14800,OFF-AR-10001419,28.91,7,0,8.673
CA-2021-140480,2021-07-08,2021-07-12,Standard Class,HE-14800,OFF-AR-10004010,174.95,5,0,45.487
CA-2019-134082,2019-12-11,2019-12-17,Standard Class,JK-15640,OFF-BI-10004230,110.528,4,0.2,38.6848
CA-2020-130820,2020-11-15,2020-11-15,Same Day,ON-18715,FUR-TA-10001768,630.024,4,0.4,-199.5076
CA-2020-159765,2020-05-09,2020-05-12,Second Class,TH-21100,OFF-AR-10003514,27.86,7,0,9.1938
CA-2021-132290,2021-03-10,2021-03-14,Standard Class,MD-17350,FUR-TA-10002228,933.408,4,0.3,-173.3472
CA-2020-147109,2020-12-17,2020-12-21,Standard Class,AH-10075,OFF-PA-10001972,51.84,10,0.2,18.144
CA-2020-147109,2020-12-17,2020-12-21,Standard Class,AH-10075,TEC-AC-10002942,165.6,3,0.2,-6.21
CA-2021-107265,2021-04-06,2021-04-12,Standard Class,ML-17755,OFF-PA-10000474,106.32,3,0,49.9704
CA-2021-118199,2021-05-09,2021-05-11,First Class,LB-16795,OFF-BI-10004330,147.92,5,0.2,46.225
CA-2021-118199,2021-05-09,2021-05-11,First Class,LB-16795,OFF-ST-10000604,104.28,3,0,26.07
CA-2021-118199,2021-05-09,2021-05-11,First Class,LB-16795,FUR-TA-10004154,286.85,1,0,63.107
CA-2021-118199,2021-05-09,2021-05-11,First Class,LB-16795,OFF-ST-10000636,66.96,4,0,2.6784
CA-2021-118199,2021-05-09,2021-05-11,First Class,LB-16795,TEC-AC-10004171,199.98,2,0,87.9912
CA-2021-150091,2021-10-12,2021-10-16,Standard Class,NP-18670,TEC-AC-10002167,45,3,0,4.95
CA-2021-150091,2021-10-12,2021-10-16,Standard Class,NP-18670,OFF-FA-10000621,17.9,5,0,8.771
CA-2021-150091,2021-10-12,2021-10-16,Standard Class,NP-18670,FUR-FU-10004053,40.48,2,0,17.4064
CA-2021-150091,2021-10-12,2021-10-16,Standard Class,NP-18670,FUR-BO-10003404,2154.9,5,0,129.294
CA-2020-137652,2020-08-28,2020-08-30,First Class,EB-13750,OFF-BI-10004099,18.432,8,0.7,-12.288
CA-2019-128356,2019-10-02,2019-10-07,Standard Class,RP-19390,OFF-SU-10004290,10.944,2,0.2,0.9576
CA-2021-167017,2021-11-23,2021-11-25,First Class,DC-12850,OFF-SU-10001935,4.36,2,0,0.1744
US-2021-132220,2021-11-12,2021-11-16,Standard Class,DJ-13510,TEC-AC-10004227,62.352,6,0.2,-10.9116
CA-2020-118129,2020-12-19,2020-12-21,Second Class,CL-12565,FUR-FU-10004904,303.92,5,0.2,-30.392
US-2018-113124,2018-03-30,2018-04-05,Standard Class,NC-18340,OFF-ST-10001511,129.3,2,0,6.465
CA-2021-155621,2021-11-08,2021-11-13,Standard Class,KN-16450,FUR-FU-10003535,274.2,10,0,112.422
US-2018-127635,2018-09-14,2018-09-18,Second Class,SC-20260,OFF-FA-10000053,6.048,4,0.2,-1.3608
US-2018-127635,2018-09-14,2018-09-18,Second Class,SC-20260,OFF-PA-10004610,6.848,2,0.2,2.14
US-2018-127635,2018-09-14,2018-09-18,Second Class,SC-20260,FUR-FU-10000550,9.96,5,0.6,-6.723
US-2018-127635,2018-09-14,2018-09-18,Second Class,SC-20260,OFF-BI-10001721,8.552,2,0.8,-13.6832
CA-2019-151470,2019-09-20,2019-09-26,Standard Class,AM-10705,OFF-BI-10004040,45.584,11,0.2,16.5242
CA-2019-112823,2019-12-10,2019-12-16,Standard Class,RA-19945,TEC-AC-10002550,25.488,2,0.2,4.4604
CA-2018-108861,2018-05-28,2018-06-01,Standard Class,MM-17260,OFF-BI-10003876,136.96,4,0.2,51.36
CA-2021-114370,2021-03-14,2021-03-17,Second Class,BN-11470,TEC-PH-10000213,49.616,2,0.2,4.9616
CA-2020-158302,2020-12-08,2020-12-12,Second Class,JB-16045,OFF-PA-10002615,10.584,3,0.2,3.4398
CA-2021-145779,2021-05-06,2021-05-10,Standard Class,DB-13615,OFF-PA-10002254,84.416,4,0.2,27.4352
US-2020-155173,2020-03-06,2020-03-10,Standard Class,JB-16045,TEC-PH-10004586,431.94,2,0.4,-71.99
US-2020-155173,2020-03-06,2020-03-10,Standard Class,JB-16045,OFF-BI-10002982,2.043,1,0.7,-1.4982
US-2020-155173,2020-03-06,2020-03-10,Standard Class,JB-16045,TEC-PH-10002538,68.238,3,0.4,-12.5103
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,FUR-TA-10001039,240.744,4,0.3,-13.7568
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,FUR-FU-10004963,35,4,0,14.7
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,FUR-FU-10000277,210.68,2,0,50.5632
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,OFF-PA-10003724,43.44,8,0,21.2856
CA-2021-125451,2021-10-23,2021-10-24,First Class,AH-10075,OFF-AP-10002906,2.22,1,0,0.666
CA-2018-131387,2018-04-28,2018-04-30,First Class,AI-10855,TEC-PH-10001459,1679.96,5,0.2,125.997
CA-2020-125087,2020-04-18,2020-04-23,Standard Class,TH-21115,FUR-CH-10002880,344.372,4,0.3,-93.4724
CA-2020-125087,2020-04-18,2020-04-23,Standard Class,TH-21115,OFF-ST-10001780,1554.936,3,0.2,77.7468
CA-2020-125087,2020-04-18,2020-04-23,Standard Class,TH-21115,FUR-FU-10004748,127.88,5,0.6,-67.137
CA-2020-154081,2020-05-22,2020-05-29,Standard Class,JE-15610,TEC-PH-10001918,222.384,2,0.2,22.2384
US-2021-118556,2021-05-28,2021-06-02,Second Class,TH-21235,FUR-CH-10001146,106.869,3,0.3,-29.0073
US-2021-118556,2021-05-28,2021-06-02,Second Class,TH-21235,OFF-BI-10004364,3.564,3,0.8,-6.237
CA-2018-126200,2018-08-25,2018-08-29,Standard Class,JE-15715,OFF-BI-10002133,25.68,3,0.8,-39.804
CA-2018-126200,2018-08-25,2018-08-29,Standard Class,JE-15715,OFF-BI-10002225,12.384,3,0.8,-19.8144
CA-2018-146500,2018-08-30,2018-09-04,Standard Class,AT-10735,OFF-BI-10002432,25.3,5,0,11.891
CA-2018-146500,2018-08-30,2018-09-04,Standard Class,AT-10735,OFF-ST-10000563,95.94,3,0,9.594
CA-2019-169537,2019-09-03,2019-09-07,Second Class,JH-15820,OFF-LA-10001982,7.5,2,0,3.6
CA-2018-100881,2018-03-28,2018-04-01,Standard Class,DR-12940,TEC-PH-10003273,302.376,3,0.2,22.6782
CA-2019-144043,2019-05-10,2019-05-15,Standard Class,AB-10165,TEC-AC-10002718,46.688,4,0.2,-2.918
CA-2019-116512,2019-04-09,2019-04-14,Standard Class,MC-18100,OFF-ST-10001505,17.94,3,0,3.0498
CA-2019-101000,2019-04-09,2019-04-14,Standard Class,IG-15085,OFF-AP-10000179,370.14,3,0,144.3546
CA-2020-168557,2020-09-19,2020-09-23,Standard Class,FH-14275,OFF-BI-10002309,8.928,2,0.2,3.1248
US-2020-164196,2020-11-11,2020-11-17,Standard Class,AS-10285,FUR-TA-10001950,2678.94,6,0,241.1046
US-2021-132031,2021-04-23,2021-04-27,Standard Class,PN-18775,FUR-BO-10001972,387.136,4,0.2,-14.5176
US-2021-132031,2021-04-23,2021-04-27,Standard Class,PN-18775,TEC-AC-10002473,45.408,2,0.2,11.9196
US-2021-132031,2021-04-23,2021-04-27,Standard Class,PN-18775,FUR-FU-10000193,77.952,3,0.2,-11.6928
US-2021-132031,2021-04-23,2021-04-27,Standard Class,PN-18775,OFF-LA-10000081,3,1,0.2,1.05
CA-2019-169733,2019-10-22,2019-10-26,Second Class,GM-14500,OFF-ST-10000876,9.952,1,0.2,0.9952
CA-2021-169404,2021-04-09,2021-04-14,Standard Class,NC-18625,OFF-BI-10004492,37.896,4,0.7,-29.0536
CA-2021-169404,2021-04-09,2021-04-14,Standard Class,NC-18625,OFF-PA-10001033,65.584,2,0.2,23.7742
CA-2021-134880,2021-10-27,2021-11-01,Standard Class,TW-21025,OFF-PA-10004039,44.784,1,0.2,16.2342
CA-2019-145758,2019-10-30,2019-10-30,Same Day,BF-11020,TEC-MA-10004552,1035.8,4,0,269.308
CA-2021-158736,2021-12-18,2021-12-24,Standard Class,TT-21460,OFF-AR-10002578,5.76,2,0,1.6704
US-2020-119270,2020-03-12,2020-03-16,Standard Class,SW-20245,OFF-PA-10004022,19.98,2,0,8.991
CA-2018-109890,2018-07-21,2018-07-27,Standard Class,PG-18820,TEC-PH-10004100,35.98,2,0,10.0744
CA-2020-138583,2020-05-24,2020-05-28,Standard Class,DP-13390,OFF-AR-10001860,16.656,3,0.2,3.3312
